"ID","Category","Type","Ans","RT","ans_binarize"
"2","Scene","Old",NA,"None",NA
"2","Fruit","Old",2,"2.5151251000352204","old"
"2","Fruit","Old",3,"3.6097744000144303","old"
"2","Scene","New",4,"2.1854255001526326","new"
"2","Fruit","New",4,"3.6679849999491125","new"
"2","Tools","Old",3,"4.1519762999378145","old"
"2","Tools","New",3,"2.065517600160092","old"
"2","Tools","New",4,"1.8673996001016349","new"
"2","Tools","New",4,"3.280217999825254","new"
"2","Fruit","Old",3,"3.109440900152549","old"
"2","Scene","New",4,"2.1232131998986006","new"
"2","Scene","New",2,"2.8571274999994785","old"
"2","Tools","Old",2,"1.6648307000286877","old"
"2","Scene","Old",4,"3.0692553999833763","new"
"2","Fruit","New",2,"1.4712588000111282","old"
"2","Scene","Old",3,"3.4412871000822634","old"
"2","Scene","New",3,"1.1141441999934614","old"
"2","Tools","Old",3,"3.0081573000643402","old"
"2","Scene","Old",4,"1.6891282999422401","new"
"2","Scene","Old",4,"1.4888552001211792","new"
"2","Scene","Old",4,"2.3508446000050753","new"
"2","Tools","New",2,"2.6468305999878794","old"
"2","Tools","New",3,"2.7819761999417096","old"
"2","Fruit","Old",1,"2.6261207999195904","old"
"2","Scene","Old",4,"1.684481699950993","new"
"2","Scene","Old",4,"1.2002032999880612","new"
"2","Scene","New",3,"1.4112708000466228","old"
"2","Tools","Old",4,"1.6819773998577148","new"
"2","Scene","New",3,"2.2225852999836206","old"
"2","Fruit","Old",1,"2.994151300052181","old"
"2","Scene","Old",3,"2.5662296002265066","old"
"2","Tools","New",3,"2.4516877999994904","old"
"2","Scene","Old",3,"2.110179000068456","old"
"2","Scene","New",3,"2.1808001999743283","old"
"2","Scene","New",3,"2.177559900097549","old"
"2","Fruit","Old",1,"2.1654998001176864","old"
"2","Scene","Old",4,"1.450195400044322","new"
"2","Scene","New",4,"1.2482797999400645","new"
"2","Scene","Old",3,"1.6527567999437451","old"
"2","Scene","New",4,"3.319151399889961","new"
"2","Tools","Old",4,"2.857662099879235","new"
"2","Tools","New",5,"2.1324436999857426","new"
"2","Scene","New",3,"1.423981700092554","old"
"2","Scene","New",3,"0.5735072998795658","old"
"2","Fruit","Old",1,"1.5931728000286967","old"
"2","Fruit","Old",1,"1.2823094998020679","old"
"2","Scene","New",4,"1.65224130009301","new"
"2","Scene","New",2,"2.8528787000104785","old"
"2","Tools","New",4,"2.187524300068617","new"
"2","Scene","New",4,"1.8425626999232918","new"
"2","Fruit","New",1,"1.2598191001452506","old"
"2","Scene","New",4,"1.6395837001036853","new"
"2","Fruit","New",2,"2.105101500172168","old"
"2","Scene","New",2,"2.3827289000619203","old"
"2","Fruit","New",3,"1.767960499972105","old"
"2","Scene","New",3,"1.1803222999442369","old"
"2","Scene","Old",3,"2.205256100045517","old"
"2","Scene","New",3,"0.974780699936673","old"
"2","Tools","New",4,"1.628036100184545","new"
"2","Fruit","New",1,"1.501165899913758","old"
"2","Fruit","Old",1,"1.6362286999356002","old"
"2","Fruit","New",1,"1.5628994000144303","old"
"2","Scene","Old",4,"1.325585599988699","new"
"2","Scene","Old",3,"0.9446797999553382","old"
"2","Scene","New",4,"1.3719357000663877","new"
"2","Scene","New",4,"2.97798279998824","new"
"2","Fruit","New",4,"1.9818037999793887","new"
"2","Fruit","Old",4,"1.382734099868685","new"
"2","Fruit","New",3,"2.1625971000175923","old"
"2","Scene","New",4,"1.2669969000853598","new"
"2","Scene","Old",4,"1.4848068999126554","new"
"2","Scene","Old",4,"1.3105719001032412","new"
"2","Scene","New",4,"2.057014200137928","new"
"2","Fruit","New",3,"1.7240179001819342","old"
"2","Scene","Old",3,"2.714204200077802","old"
"2","Scene","Old",3,"0.5718113998882473","old"
"2","Scene","Old",5,"2.6900828999932855","new"
"2","Fruit","New",1,"1.3021537000313401","old"
"2","Tools","New",2,"1.7655519999098033","old"
"2","Scene","Old",4,"1.2495618998073041","new"
"2","Tools","New",4,"1.4050183000508696","new"
"2","Scene","New",4,"1.0150981000624597","new"
"2","Scene","Old",4,"1.17793760006316","new"
"2","Fruit","Old",3,"2.1188283001538366","old"
"2","Scene","Old",3,"0.8942281999625266","old"
"2","Fruit","New",2,"1.478118099970743","old"
"2","Fruit","Old",3,"1.8491411001887172","old"
"2","Tools","Old",3,"2.4674113001674414","old"
"2","Scene","New",3,"1.91488269995898","old"
"2","Scene","Old",3,"2.3351763000246137","old"
"2","Tools","Old",4,"1.810439300024882","new"
"2","Scene","Old",4,"1.6410872000269592","new"
"2","Scene","Old",3,"1.050420300103724","old"
"2","Fruit","New",3,"2.795412799809128","old"
"2","Fruit","New",4,"2.724045400042087","new"
"2","Fruit","Old",3,"1.406015899963677","old"
"2","Scene","Old",4,"1.9027068999130279","new"
"2","Tools","Old",3,"1.9934574000071734","old"
"2","Tools","New",4,"1.707042699912563","new"
"2","Scene","New",5,"1.9064470001030713","new"
"2","Tools","New",4,"1.6108477001544088","new"
"2","Tools","Old",2,"2.840945400064811","old"
"2","Fruit","New",2,"1.5072054998017848","old"
"2","Fruit","Old",2,"2.862756700022146","old"
"2","Scene","New",4,"2.1743876000400633","new"
"2","Scene","Old",3,"1.0951699998695403","old"
"2","Tools","New",3,"2.8627301000524312","old"
"2","Scene","Old",5,"2.5364995999261737","new"
"2","Scene","New",3,"1.3474178998731077","old"
"2","Fruit","Old",2,"2.601291700033471","old"
"2","Fruit","Old",1,"1.7912807001266629","old"
"2","Tools","New",1,"1.522920799907297","old"
"2","Scene","Old",4,"1.4570941999554634","new"
"2","Scene","Old",5,"1.6609196001663804","new"
"2","Scene","New",3,"1.2100839000195265","old"
"2","Scene","Old",3,"1.4868876000400633","old"
"2","Scene","New",3,"0.7021093000657856","old"
"2","Tools","Old",3,"2.610100500052795","old"
"2","Tools","Old",2,"1.943239799933508","old"
"2","Fruit","Old",2,"2.2423928000498563","old"
"2","Scene","New",3,"1.216604399960488","old"
"2","Tools","Old",3,"2.436179800191894","old"
"2","Scene","Old",3,"1.1410512998700142","old"
"2","Fruit","Old",2,"1.7614084999077022","old"
"2","Scene","Old",5,"2.3687029001303017","new"
"2","Fruit","Old",2,"1.8851289998274297","old"
"2","Tools","Old",2,"1.7457096998114139","old"
"2","Scene","Old",5,"2.462896700017154","new"
"2","Scene","New",3,"3.6243247999809682","old"
"2","Fruit","New",2,"1.2231497999746352","old"
"2","Scene","New",3,"1.2345432001166046","old"
"2","Scene","New",5,"1.9894254000391811","new"
"2","Tools","Old",4,"3.520437699975446","new"
"2","Fruit","Old",3,"2.333200499881059","old"
"2","Tools","Old",3,"1.818716100184247","old"
"2","Scene","New",5,"2.2554899000097066","new"
"2","Scene","New",5,"1.471518199890852","new"
"2","Scene","New",5,"1.5689242999069393","new"
"2","Scene","Old",4,"2.277752700028941","new"
"2","Tools","Old",3,"2.212624400155619","old"
"2","Scene","Old",5,"1.6324747998733073","new"
"2","Scene","Old",5,"1.658617899985984","new"
"2","Tools","Old",3,"1.5365065999794751","old"
"2","Fruit","New",3,"1.5920718999113888","old"
"2","Scene","Old",3,"0.667335300007835","old"
"2","Fruit","Old",3,"1.0821968999225646","old"
"2","Scene","New",3,"0.7887953999452293","old"
"2","Scene","Old",5,"3.2313174998853356","new"
"2","Fruit","Old",2,"3.4789156999904662","old"
"2","Scene","New",5,"1.9096719999797642","new"
"2","Tools","New",4,"2.967138599837199","new"
"2","Scene","Old",3,"1.2278299001045525","old"
"2","Fruit","New",5,"1.7357230999041349","new"
"2","Scene","New",3,"1.2625182999763638","old"
"2","Fruit","New",3,"1.81528879981488","old"
"2","Scene","New",5,"1.7725792001001537","new"
"2","Scene","New",5,"0.8505736000370234","new"
"2","Fruit","New",5,"1.812667899997905","new"
"2","Fruit","New",3,"2.1794785000383854","old"
"2","Scene","Old",5,"1.220505499979481","new"
"2","Tools","Old",3,"2.5710634000133723","old"
"2","Tools","New",3,"2.016154099954292","old"
"2","Scene","New",3,"0.7252424999605864","old"
"2","Scene","Old",5,"1.3417171000037342","new"
"2","Tools","New",3,"1.9118989000562578","old"
"2","Tools","Old",3,"1.1755792999174446","old"
"2","Fruit","New",3,"1.5442984998226166","old"
"2","Scene","Old",3,"0.7479922999627888","old"
"2","Scene","Old",4,"1.845949999988079","new"
"2","Scene","Old",5,"1.5410662000067532","new"
"2","Scene","Old",5,"0.705331000033766","new"
"2","Tools","Old",2,"3.5790959000587463","old"
"2","Tools","New",4,"1.8048088001087308","new"
"2","Scene","Old",3,"1.1756080000195652","old"
"2","Tools","Old",1,"3.2014027999248356","old"
"2","Tools","Old",2,"1.6670898001175374","old"
"2","Tools","New",4,"3.283731499919668","new"
"2","Tools","New",4,"1.9732073000632226","new"
"2","Fruit","Old",3,"1.728735800134018","old"
"2","Scene","New",5,"1.5561981000937521","new"
"2","Scene","New",5,"1.4717951000202447","new"
"2","Tools","New",3,"2.0945212999358773","old"
"2","Scene","New",3,"1.1443233001045883","old"
"2","Tools","Old",3,"1.9210920000914484","old"
"2","Tools","Old",3,"1.0443865000270307","old"
"2","Fruit","Old",3,"1.715816600015387","old"
"2","Scene","Old",3,"1.3306114999577403","old"
"2","Scene","New",3,"0.9347230999264866","old"
"2","Fruit","New",3,"2.80360300000757","old"
"2","Tools","New",4,"1.6317576998844743","new"
"2","Scene","New",3,"1.3093954001087695","old"
"2","Fruit","New",3,"1.5816105001140386","old"
"2","Scene","Old",5,"1.526600900106132","new"
"2","Tools","Old",2,"2.8561953001189977","old"
"2","Fruit","Old",3,"1.3497684998437762","old"
"2","Fruit","Old",3,"1.104203699855134","old"
"2","Tools","New",4,"1.522192400181666","new"
"2","Scene","New",5,"1.7271569999866188","new"
"2","Scene","Old",3,"2.9545058000367135","old"
"2","Scene","New",5,"1.4177055999170989","new"
"2","Fruit","New",3,"2.5296451000031084","old"
"2","Tools","New",3,"1.1157239000312984","old"
"2","Tools","Old",2,"2.621209300123155","old"
"2","Scene","Old",5,"1.5420922001358122","new"
"2","Fruit","Old",3,"2.1268774999771267","old"
"2","Scene","New",3,"2.5080343999434263","old"
"2","Scene","New",5,"1.9856183000374585","new"
"2","Tools","New",3,"1.753792999777943","old"
"2","Scene","New",3,"1.4741931001190096","old"
"2","Scene","New",5,"1.3656689000781626","new"
"2","Scene","Old",5,"1.40684389998205","new"
"2","Scene","Old",5,"0.7924592001363635","new"
"2","Scene","New",5,"1.8818635998759419","new"
"2","Scene","Old",5,"1.1894293001387268","new"
"2","Fruit","Old",1,"1.829343399964273","old"
"2","Scene","Old",4,"2.511936000082642","new"
"2","Tools","New",3,"2.1995238000527024","old"
"2","Scene","Old",5,"1.7084031999111176","new"
"2","Scene","New",4,"2.018380800029263","new"
"2","Scene","New",4,"1.3886820001062006","new"
"2","Tools","Old",3,"2.598021199926734","old"
"2","Scene","Old",5,"2.099699300015345","new"
"2","Scene","Old",5,"1.955802199896425","new"
"2","Tools","New",5,"2.1795851001515985","new"
"2","Scene","Old",5,"1.196526899933815","new"
"2","Fruit","New",2,"1.543822000036016","old"
"2","Scene","New",5,"2.1473052999936044","new"
"2","Fruit","Old",3,"2.0078983001876622","old"
"2","Fruit","Old",3,"1.4645145998802036","old"
"2","Scene","Old",4,"2.8006512001156807","new"
"2","Scene","New",4,"1.8875514999963343","new"
"2","Scene","New",4,"0.9808779999148101","new"
"2","Tools","New",4,"2.6358905001543462","new"
"2","Tools","New",2,"1.697304599918425","old"
"2","Scene","Old",5,"1.376345399999991","new"
"2","Scene","Old",5,"1.3382296999916434","new"
"2","Scene","Old",5,"0.6615903000347316","new"
"2","Fruit","New",1,"1.7129851998761296","old"
"2","Tools","Old",3,"1.7039405999239534","old"
"2","Scene","Old",5,"1.1519144999329","new"
"2","Fruit","Old",2,"1.351349800126627","old"
"2","Fruit","Old",2,"1.6751029000151902","old"
"2","Tools","New",3,"1.2896783000323921","old"
"2","Scene","Old",5,"2.0509347999468446","new"
"2","Scene","New",5,"1.173679200001061","new"
"2","Scene","Old",5,"0.9775064999703318","new"
"2","Tools","Old",3,"1.5902916002087295","old"
"2","Scene","New",5,"1.5157194000203162","new"
"2","Tools","New",4,"1.9445905999746174","new"
"2","Scene","New",5,"1.6319683999754488","new"
"2","Scene","New",5,"0.784938900033012","new"
"2","Scene","Old",5,"0.873300600098446","new"
"2","Tools","New",5,"1.5939164001028985","new"
"2","Fruit","New",2,"1.573624299839139","old"
"2","Scene","Old",5,"1.3756035999394953","new"
"2","Scene","New",5,"0.717404899885878","new"
"2","Tools","Old",3,"1.9538274998776615","old"
"2","Scene","Old",5,"1.1210672999732196","new"
"2","Scene","New",5,"1.1058177000377327","new"
"2","Scene","Old",5,"1.5214768999721855","new"
"2","Fruit","Old",2,"1.5189765999093652","old"
"2","Tools","Old",3,"2.0893528000451624","old"
"2","Scene","Old",5,"1.5840622000396252","new"
"2","Scene","Old",5,"1.3574810000136495","new"
"2","Fruit","Old",2,"1.2366759001743048","old"
"2","Scene","New",5,"1.293971800012514","new"
"2","Tools","New",3,"2.1846034000627697","old"
"2","Fruit","Old",2,"1.6989368998911232","old"
"2","Fruit","Old",3,"0.9938980001024902","old"
"2","Scene","Old",5,"1.9784593998920172","new"
"2","Scene","Old",3,"1.0611250000074506","old"
"2","Scene","Old",5,"1.1952567999251187","new"
"2","Scene","Old",5,"1.1026231001596898","new"
"2","Fruit","Old",3,"2.2231773000676185","old"
"2","Tools","New",4,"1.4086112999357283","new"
"2","Scene","Old",5,"1.181434400146827","new"
"2","Scene","New",5,"0.6268007000908256","new"
"2","Tools","Old",4,"2.4313751999288797","new"
"2","Tools","New",4,"1.6665192998480052","new"
"2","Fruit","New",3,"1.2171958000399172","old"
"2","Scene","New",3,"1.202383799944073","old"
"2","Tools","New",1,"2.771332599921152","old"
"2","Scene","Old",3,"2.942540700081736","old"
"2","Scene","New",5,"1.166062300093472","new"
"2","Scene","New",5,"1.9487017001956701","new"
"2","Fruit","New",3,"3.8277984000742435","old"
"2","Tools","Old",3,"1.0893206999171525","old"
"2","Fruit","Old",2,"1.7921362000051886","old"
"2","Tools","Old",3,"2.4796903000678867","old"
"2","Scene","New",5,"1.178568399976939","new"
"2","Scene","New",5,"0.6263365000486374","new"
"2","Fruit","New",3,"2.0450351000763476","old"
"2","Tools","New",3,"3.552218000171706","old"
"2","Tools","Old",4,"1.8839390000794083","new"
"2","Scene","Old",5,"1.3753754999488592","new"
"2","Fruit","New",4,"1.6013497000094503","new"
"2","Scene","New",5,"1.3699076999910176","new"
"2","Fruit","New",3,"2.3898962000384927","old"
"2","Scene","New",5,"1.2900630000513047","new"
"2","Tools","New",5,"2.215451299911365","new"
"2","Fruit","Old",3,"2.2621492999605834","old"
"2","Scene","Old",5,"1.2022092000115663","new"
"2","Tools","Old",4,"1.2682296999264508","new"
"2","Tools","New",4,"2.592220399994403","new"
"2","Scene","New",5,"1.3914439000654966","new"
"2","Scene","Old",5,"1.3465559999458492","new"
"2","Fruit","New",5,"1.4404386999085546","new"
"2","Scene","Old",5,"1.0333640999160707","new"
"2","Fruit","New",2,"1.6839457000605762","old"
"2","Scene","Old",5,"2.147031100001186","new"
"2","Scene","Old",5,"1.0248261999804527","new"
"2","Tools","New",3,"1.865134300198406","old"
"2","Tools","Old",3,"0.7912961000110954","old"
"2","Fruit","New",3,"1.3327712998725474","old"
"2","Scene","New",5,"1.6290537999011576","new"
"2","Scene","Old",5,"1.034427700098604","new"
"2","Scene","Old",4,"0.8307660000864416","new"
"2","Scene","New",5,"1.4668036999646574","new"
"2","Fruit","Old",2,"2.555615199962631","old"
"2","Tools","New",4,"2.630362099967897","new"
"2","Tools","Old",3,"1.6055513001047075","old"
"2","Tools","Old",3,"1.4123662000056356","old"
"2","Scene","New",5,"1.4118860999587923","new"
"2","Scene","New",5,"1.2104355001356453","new"
"2","Scene","New",5,"1.5682814000174403","new"
"2","Scene","New",5,"0.8928295001387596","new"
"2","Fruit","New",3,"1.7010236999485642","old"
"2","Scene","New",5,"1.140307900030166","new"
"2","Tools","New",2,"1.4544499998446554","old"
"2","Scene","New",5,"1.3567127999849617","new"
"2","Fruit","New",2,"0.9453053998295218","old"
"2","Tools","Old",4,"2.628740099957213","new"
"2","Scene","Old",5,"1.15876100002788","new"
"2","Fruit","Old",2,"1.7743456999305636","old"
"2","Tools","Old",2,"1.6420622998848557","old"
"2","Fruit","New",4,"1.8134888000786304","new"
"2","Scene","Old",5,"1.8613034998998046","new"
"2","Fruit","Old",2,"1.6168527000118047","old"
"2","Scene","Old",5,"1.208975400077179","new"
"2","Scene","Old",5,"1.1743725000414997","new"
"2","Fruit","New",3,"1.9307740000076592","old"
"2","Scene","Old",4,"1.7490697999019176","new"
"2","Tools","Old",4,"1.585567600093782","new"
"2","Scene","New",5,"1.2019564001820982","new"
"2","Fruit","New",2,"1.5082139000296593","old"
"2","Scene","New",3,"3.359866099897772","old"
"2","Scene","New",5,"1.9324964999686927","new"
"2","Tools","Old",4,"2.0033578001894057","new"
"2","Fruit","Old",2,"1.7035077000036836","old"
"2","Fruit","New",2,"0.8992403999436647","old"
"2","Tools","New",4,"2.0149457999505103","new"
"2","Fruit","New",4,"1.4719550998415798","new"
"2","Scene","New",5,"1.7455629999749362","new"
"2","Scene","Old",5,"0.728239200077951","new"
"2","Fruit","Old",2,"1.6326500999275595","old"
"2","Tools","New",5,"1.437564400024712","new"
"2","Tools","New",4,"1.700597499962896","new"
"2","Scene","New",5,"1.2910890001803637","new"
"2","Tools","New",5,"0.7762575000524521","new"
"2","Scene","Old",5,"0.6939891998190433","new"
"2","Scene","New",5,"0.929925600066781","new"
"2","Scene","New",5,"0.698534700088203","new"
"2","Scene","New",5,"1.415858699940145","new"
"2","Scene","Old",5,"0.9006148998159915","new"
"2","Fruit","Old",3,"2.2367779000196606","old"
"2","Scene","New",5,"1.157922799931839","new"
"2","Tools","Old",4,"1.745104799978435","new"
"2","Fruit","Old",4,"1.9360807999037206","new"
"2","Fruit","Old",3,"1.4083923001307994","old"
"2","Tools","Old",3,"1.3805346000008285","old"
"2","Fruit","New",3,"2.026342700002715","old"
"2","Tools","Old",3,"1.7161001998465508","old"
"2","Tools","New",3,"3.563163099810481","old"
"2","Tools","Old",3,"1.2907989998348057","old"
"2","Tools","Old",4,"1.9265280000399798","new"
"2","Scene","New",5,"2.026985200121999","new"
"2","Scene","New",5,"0.7291326001286507","new"
"2","Scene","Old",5,"0.6627692999318242","new"
"2","Scene","Old",5,"0.6972018999513239","new"
"2","Scene","New",5,"0.9095375000033528","new"
"2","Scene","New",5,"1.6563245998695493","new"
"2","Fruit","Old",3,"2.520209699869156","old"
"2","Scene","Old",5,"1.7967081998940557","new"
"2","Scene","New",5,"0.6193245998583734","new"
"2","Scene","Old",5,"1.374186199856922","new"
"2","Fruit","New",3,"2.2560783000662923","old"
"2","Fruit","Old",2,"1.593002999899909","old"
"2","Scene","New",5,"1.3085997998714447","new"
"2","Fruit","New",2,"2.335394300054759","old"
"2","Fruit","New",3,"1.9214027998968959","old"
"2","Fruit","New",3,"1.149027300067246","old"
"2","Tools","Old",5,"1.4437271999195218","new"
"2","Fruit","New",3,"1.7663343001622707","old"
"2","Scene","Old",5,"1.9809016999788582","new"
"2","Tools","New",5,"1.0034216998610646","new"
"2","Tools","New",5,"1.7961925999261439","new"
"2","Tools","Old",5,"1.5157357999123633","new"
"2","Scene","New",5,"1.0146769999992102","new"
"2","Fruit","Old",4,"2.8540300000458956","new"
"2","Fruit","New",4,"1.0276444000191987","new"
"3","Fruit","Old",3,"3.1500083999708295","old"
"3","Scene","New",3,"2.848677000030875","old"
"3","Tools","New",NA,"None",NA
"3","Scene","New",4,"1.791900600073859","new"
"3","Scene","New",3,"3.2905892999842763","old"
"3","Fruit","New",3,"1.632287299958989","old"
"3","Fruit","New",3,"2.2562939999625087","old"
"3","Scene","New",3,"1.681079899892211","old"
"3","Fruit","Old",2,"2.286337200086564","old"
"3","Fruit","Old",2,"1.5564339999109507","old"
"3","Fruit","New",2,"1.9919720001053065","old"
"3","Scene","Old",2,"2.0366712000686675","old"
"3","Fruit","Old",1,"1.5142435000743717","old"
"3","Fruit","Old",1,"1.6384399000089616","old"
"3","Scene","New",3,"1.967402100097388","old"
"3","Fruit","New",3,"1.211398300016299","old"
"3","Tools","New",5,"1.959304800024256","new"
"3","Scene","Old",5,"1.6401813998818398","new"
"3","Tools","Old",2,"2.328303699847311","old"
"3","Scene","New",3,"1.2021385000552982","old"
"3","Tools","Old",1,"1.426721700001508","old"
"3","Fruit","New",3,"1.4234615999739617","old"
"3","Scene","New",4,"1.9293723001610488","new"
"3","Scene","Old",3,"1.6368803000077605","old"
"3","Scene","New",3,"0.9562429999932647","old"
"3","Tools","New",3,"0.816591199953109","old"
"3","Scene","New",3,"1.0138183000963181","old"
"3","Scene","New",3,"0.7501117999199778","old"
"3","Tools","New",2,"2.194239499978721","old"
"3","Scene","New",3,"0.9981780999805778","old"
"3","Tools","Old",2,"2.0282729999162257","old"
"3","Tools","New",4,"1.4704265999607742","new"
"3","Scene","Old",3,"1.7040633000433445","old"
"3","Scene","New",2,"1.9373459999915212","old"
"3","Scene","Old",3,"0.8530268999747932","old"
"3","Scene","Old",3,"0.8865412999875844","old"
"3","Fruit","Old",1,"1.6871346000116318","old"
"3","Scene","Old",2,"1.376793900039047","old"
"3","Fruit","Old",3,"1.4364401998464018","old"
"3","Scene","New",3,"0.9873822999652475","old"
"3","Scene","New",1,"1.3711327998898923","old"
"3","Tools","New",3,"0.8531689001247287","old"
"3","Fruit","New",3,"0.736413300037384","old"
"3","Scene","Old",3,"0.9482400000561029","old"
"3","Scene","New",3,"0.701559399953112","old"
"3","Fruit","New",3,"2.045414599822834","old"
"3","Tools","New",3,"2.3861754999961704","old"
"3","Scene","Old",4,"1.5226831999607384","new"
"3","Scene","Old",4,"1.1557805000338703","new"
"3","Fruit","Old",4,"1.6329426001757383","new"
"3","Scene","Old",3,"1.292194199981168","old"
"3","Scene","Old",3,"0.797460800036788","old"
"3","Scene","New",4,"1.1498937997967005","new"
"3","Fruit","Old",3,"1.5109595998656005","old"
"3","Scene","Old",4,"1.5547869000583887","new"
"3","Scene","Old",4,"1.0273198999930173","new"
"3","Tools","New",3,"1.2922853000927716","old"
"3","Scene","New",3,"1.096334100002423","old"
"3","Scene","Old",3,"0.6959035999607295","old"
"3","Fruit","Old",3,"0.7982729999348521","old"
"3","Tools","New",2,"3.375083199935034","old"
"3","Fruit","New",3,"1.1485766000114381","old"
"3","Fruit","Old",3,"1.0568117999937385","old"
"3","Scene","New",3,"1.0437803999520838","old"
"3","Tools","Old",2,"2.8627912998199463","old"
"3","Scene","Old",3,"0.8598796001169831","old"
"3","Scene","New",3,"1.1277369000017643","old"
"3","Scene","Old",3,"1.1469596999231726","old"
"3","Scene","New",3,"1.520106499781832","old"
"3","Scene","New",3,"0.9424169999547303","old"
"3","Scene","Old",3,"0.8111740997992456","old"
"3","Tools","Old",3,"0.6850181999616325","old"
"3","Scene","Old",3,"0.7287067000288516","old"
"3","Scene","Old",4,"1.2946576001122594","new"
"3","Scene","New",4,"1.025455900002271","new"
"3","Scene","New",4,"1.1820362999569625","new"
"3","Scene","Old",4,"1.6821618999820203","new"
"3","Fruit","Old",3,"1.246312899980694","old"
"3","Fruit","Old",3,"1.0129180001094937","old"
"3","Tools","New",4,"1.3637260999530554","new"
"3","Scene","Old",4,"2.0301336999982595","new"
"3","Fruit","Old",4,"1.6506626999471337","new"
"3","Fruit","New",4,"1.1923040999099612","new"
"3","Scene","Old",4,"1.1219363000709563","new"
"3","Scene","Old",4,"1.080639700172469","new"
"3","Scene","Old",4,"0.8983111998531967","new"
"3","Fruit","New",4,"0.8662736001424491","new"
"3","Scene","Old",4,"1.328775699948892","new"
"3","Scene","New",4,"0.7315271000843495","new"
"3","Scene","Old",4,"0.9756814001593739","new"
"3","Fruit","Old",2,"1.9550634000916034","old"
"3","Tools","Old",4,"1.3805986000224948","new"
"3","Tools","New",5,"1.3609058998990804","new"
"3","Tools","New",2,"1.6579275000840425","old"
"3","Scene","New",5,"1.2133392998948693","new"
"3","Scene","Old",5,"1.1473662999924272","new"
"3","Scene","New",5,"0.8336428999900818","new"
"3","Tools","New",5,"0.9762003000359982","new"
"3","Scene","New",5,"0.9742338000796735","new"
"3","Tools","Old",5,"1.6201031000819057","new"
"3","Tools","New",1,"1.8025219000410289","old"
"3","Scene","New",3,"0.8831278001889586","old"
"3","Tools","Old",3,"1.050954199861735","old"
"3","Scene","Old",3,"1.0175902999471873","old"
"3","Scene","New",3,"1.007580399978906","old"
"3","Tools","New",3,"1.793707799864933","old"
"3","Scene","New",5,"1.513555700192228","new"
"3","Scene","New",5,"1.5759219999890774","new"
"3","Tools","New",5,"1.7760468001943082","new"
"3","Fruit","New",3,"3.213380000088364","old"
"3","Scene","Old",5,"1.8406680999323726","new"
"3","Fruit","Old",3,"2.5958359998185188","old"
"3","Scene","Old",4,"2.599677100079134","new"
"3","Tools","New",3,"1.7579767999704927","old"
"3","Tools","New",3,"2.1216448999475688","old"
"3","Scene","New",3,"1.4894395000301301","old"
"3","Fruit","Old",2,"1.434906000038609","old"
"3","Scene","Old",3,"0.8887467000167817","old"
"3","Tools","Old",3,"1.048805199796334","old"
"3","Tools","Old",4,"3.3227746000047773","new"
"3","Tools","New",3,"1.1172748999670148","old"
"3","Fruit","Old",2,"2.1329608999658376","old"
"3","Scene","Old",3,"1.376586199970916","old"
"3","Tools","Old",3,"2.4612394999712706","old"
"3","Scene","Old",3,"1.8090321999043226","old"
"3","Scene","Old",3,"1.557299799984321","old"
"3","Scene","Old",3,"4.672398600028828","old"
"3","Tools","New",4,"2.1563323999289423","new"
"3","Tools","Old",NA,"None",NA
"3","Fruit","New",3,"2.290526899974793","old"
"3","Scene","New",3,"0.8910587001591921","old"
"3","Tools","Old",3,"0.9683082001283765","old"
"3","Scene","New",3,"1.0573005999904126","old"
"3","Tools","New",3,"0.8720048000104725","old"
"3","Fruit","Old",3,"1.4574911000672728","old"
"3","Tools","Old",3,"1.0190381000284106","old"
"3","Scene","New",4,"1.4377252999693155","new"
"3","Tools","Old",3,"1.4869105000980198","old"
"3","Tools","New",3,"1.5546926001552492","old"
"3","Tools","Old",3,"0.7880323000717908","old"
"3","Fruit","Old",3,"0.9028679998591542","old"
"3","Tools","New",2,"1.9674337999895215","old"
"3","Scene","New",3,"2.2207955999765545","old"
"3","Fruit","New",3,"1.7798266001045704","old"
"3","Fruit","Old",3,"0.7532633999362588","old"
"3","Fruit","New",3,"0.8033118001185358","old"
"3","Scene","Old",3,"0.577228199923411","old"
"3","Fruit","New",3,"0.8400232000276446","old"
"3","Scene","New",3,"0.587959700031206","old"
"3","Tools","Old",4,"1.2083451999351382","new"
"3","Fruit","Old",3,"2.0775645999237895","old"
"3","Tools","Old",3,"1.2785098000895232","old"
"3","Scene","Old",3,"0.7875930001027882","old"
"3","Scene","Old",4,"1.2447657000739127","new"
"3","Fruit","Old",3,"2.4288198000285774","old"
"3","Scene","New",3,"1.3788218998815864","old"
"3","Fruit","Old",3,"1.020162699976936","old"
"3","Scene","New",3,"0.8031425001099706","old"
"3","Scene","Old",3,"0.6701253999490291","old"
"3","Tools","New",3,"0.9879399999044836","old"
"3","Scene","Old",3,"0.6125328000634909","old"
"3","Scene","Old",3,"0.5467020999640226","old"
"3","Tools","Old",3,"0.7743255000095814","old"
"3","Scene","Old",3,"3.1686177998781204","old"
"3","Fruit","New",NA,"None",NA
"3","Scene","New",4,"1.6035242001526058","new"
"3","Tools","New",4,"3.8427511998452246","new"
"3","Tools","New",3,"4.58652519993484","old"
"3","Fruit","Old",3,"1.1992093999870121","old"
"3","Fruit","Old",3,"1.3722298999782652","old"
"3","Tools","Old",3,"1.3406351001467556","old"
"3","Scene","Old",4,"1.8196219999808818","new"
